product_num,product_category,product_name,product_price,product_rom,product_ram,product_color,produc_url,img_url,brand,product_new,product_overview
793,Samsung ,Galaxy S21 Ultra 5G,10.750.000 đ ,12GB,512GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-s21-ultra-5g-ram-12gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2021/02/samsung-galaxy-s21-ultra-3-e1613964986389.webp,galaxydidong,,
794,Samsung ,Galaxy S21 Ultra 5G,10.750.000 đ ,12GB,512GB,Bạc ,https://galaxydidong.vn/san-pham/samsung-galaxy-s21-ultra-5g-ram-12gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2021/02/samsung-galaxy-s21-ultra-2-e1613964966783.webp,galaxydidong,,
795,Samsung ,Galaxy S21 Ultra 5G,10.750.000 đ ,12GB,512GB,Xám ,https://galaxydidong.vn/san-pham/samsung-galaxy-s21-ultra-5g-ram-12gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2021/02/samsung-galaxy-s21-ultra-e1613965045341.webp,galaxydidong,,
796,iPhone ,14,19.850.000 đ ,,128GB,Tím,https://galaxydidong.vn/san-pham/iphone-14-128gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/11/galaxydidong_IP14_75.webp,galaxydidong,,
797,iPhone ,14,21.850.000 đ ,,256GB,Tím,https://galaxydidong.vn/san-pham/iphone-14-256gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/11/galaxydidong_IP14_75.webp,galaxydidong,,
798,iPhone ,13 Pro Max ,29.600.000 đ,,1TB,Silver,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-max-ll-a-598,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13promax_2021_new_graphite_20210915114758_20211011081307.jpg,huyhoangmobile,,
799,iPhone ,13 Pro Max ,29.600.000 đ,,1TB,Sierra Blue,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-max-ll-a-598,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13promax_2021_new_gold_20210915114758_20211011081307.jpg,huyhoangmobile,,
800,iPhone ,14,25.000.000 đ,,512GB,Yellow,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-zp-873,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_red_20220916032422.jpg,huyhoangmobile,,
801,iPhone ,14,25.000.000 đ,,512GB,Starlight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-zp-873,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_star light_20220916032421.jpg,huyhoangmobile,,
802,iPhone ,14,25.000.000 đ,,512GB,Blue,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-zp-873,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_midnight_20220916032421.jpg,huyhoangmobile,,
803,iPhone ,14,25.000.000 đ,,512GB,Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-zp-873,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_purple_20220916032421.jpg,huyhoangmobile,,
804,iPhone ,14,25.000.000 đ,,512GB,Product Red,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-zp-873,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_blue_20220916032421.jpg,huyhoangmobile,,
805,iPhone ,13 Pro,23.400.000 đ,,256GB,Alpine Green,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-384,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_green_20220313095012.jpg,huyhoangmobile,,
806,iPhone ,13 Pro,23.100.000 đ,,256GB,Graphite,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-384,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_gold_20210915114431.jpg,huyhoangmobile,,
807,iPhone ,13 Pro,23.400.000 đ,,256GB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-384,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_graphite_20210915114430.jpg,huyhoangmobile,,
808,iPhone ,13 Pro,23.400.000 đ,,256GB,Silver,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-384,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_sierrablue_20210915114430.jpg,huyhoangmobile,,
809,iPhone ,13 Pro,23.400.000 đ,,256GB,Sierra Blue,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-384,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_silver_20210915114430.jpg,huyhoangmobile,,
810,iPhone ,13 Pro,24.090.000 đ,,512GB,Alpine Green,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-385,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_green_20220313095012.jpg,huyhoangmobile,,
811,iPhone ,13 Pro,23.890.000 đ,,512GB,Graphite,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-385,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_gold_20210915114431.jpg,huyhoangmobile,,
812,iPhone ,13 Pro,24.090.000 đ,,512GB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-vn-a-385,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_graphite_20210915114430.jpg,huyhoangmobile,,
813,iPhone ,14 Pro ,24.850.000 đ ,,256GB,Đen,https://galaxydidong.vn/san-pham/iphone-14-pro-256gb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/apple-iphone-14-pro-galaxydidong-10.webp,galaxydidong,,
814,iPhone ,14 Pro ,26.250.000 đ ,,256GB,Trắng,https://galaxydidong.vn/san-pham/iphone-14-pro-256gb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/iPhone-14-Pro-Max-Gold-galaxydidong.webp,galaxydidong,,
815,iPhone ,14 Pro ,26.250.000 đ ,,256GB,Vàng,https://galaxydidong.vn/san-pham/iphone-14-pro-256gb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/iPhone-14-Pro-Max-Purple-galaxydidong-1.webp,galaxydidong,,
816,Samsung ,galaxy note 8,4.450.000 đ ,6GB,256GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-8-ram-6gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2017/09/samsung-galaxy-note-8.webp,galaxydidong,,
817,Samsung ,galaxy note 8,4.450.000 đ ,6GB,256GB,Tím ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-8-ram-6gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2017/09/samsung-galaxy-note-8-1.webp,galaxydidong,,
818,iPhone ,14 Plus ,22.600.000 đ,,256GB,Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-plus-zp-875,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone 14 plus_blue_20220916032741.jpg,huyhoangmobile,,
819,iPhone ,14 Plus ,22.600.000 đ,,256GB,Blue,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-plus-zp-875,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone 14 plus_midnight_20220916032741.jpg,huyhoangmobile,,
820,iPhone ,14,20.500.000 đ,,256GB,Yellow,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/250x250_20230609042805.jpg,huyhoangmobile,,
821,iPhone ,14,20.100.000 đ,,256GB,Starlight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_star light_20220921113927.jpg,huyhoangmobile,,
822,iPhone ,14,19.200.000 đ,,256GB,Midnight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_red_20220921113927.jpg,huyhoangmobile,,
823,iPhone ,14,19.700.000 đ,,256GB,Blue,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_midnight_20220921113927.jpg,huyhoangmobile,,
824,iPhone ,14,20.100.000 đ,,256GB,Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_purple_20220921113926.jpg,huyhoangmobile,,
825,iPhone ,14,19.400.000 đ,,256GB,Product Red,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-904,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_blue_20220921113926.jpg,huyhoangmobile,,
826,iPhone ,14,21.000.000 đ,,512GB,Yellow,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/250x250_20230609042805.jpg,huyhoangmobile,,
827,iPhone ,14,20.600.000 đ,,512GB,Starlight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_star light_20220921113927.jpg,huyhoangmobile,,
828,iPhone ,14,20.600.000 đ,,512GB,Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_red_20220921113927.jpg,huyhoangmobile,,
829,Samsung ,Galaxy S23 Ultra 5G,22.750.000 đ ,12GB,512GB,Xanh ,https://galaxydidong.vn/san-pham/samsung-galaxy-s23-ultra-5g-ram-12gb-512gb/,https://galaxydidong.vn/wp-content/uploads/2023/02/galaxydidong-s23-ultra-tim-nhat.webp,galaxydidong,,
830,Samsung ,Galaxy Note 20,6.550.000 đ ,8GB,256GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-20/,https://galaxydidong.vn/wp-content/uploads/2020/08/thumb_Note20_1.webp,galaxydidong,,
831,iPhone ,13 Pro Max,27.790.000 đ,,512GB,Silver,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-max-chinh-hang-vn-a-381,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13promax_2021_new_gold_20210915114758.jpg,huyhoangmobile,,
832,iPhone ,13 Pro Max,27.790.000 đ,,512GB,Sierra Blue,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-max-chinh-hang-vn-a-381,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13promax_2021_new_sierrablue_20210915114758.jpg,huyhoangmobile,,
833,iPhone ,13 Pro Max ,27.400.000 đ,,512GB,Alpine Green,https://www.huyhoangmobile.vn/iphone/iphone-13-series/iphone-13-pro-max-ll-a-597,https://www.huyhoangmobile.vn/upload/images_product/sub_images/iphone_13pro_2021_new_green_20220313095035.jpg,huyhoangmobile,,
834,Samsung ,Galaxy Note 20,6.550.000 đ ,8GB,256GB,Đỏ ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-20/,https://galaxydidong.vn/wp-content/uploads/2020/08/thumb_Note20_2.webp,galaxydidong,,
835,Samsung ,Galaxy Note 20,6.550.000 đ ,8GB,256GB,Hồng ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-20/,https://galaxydidong.vn/wp-content/uploads/2020/08/thumb_Note20_3.webp,galaxydidong,,
836,Samsung ,Galaxy Note 20,6.550.000 đ ,8GB,256GB,Xanh ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-20/,https://galaxydidong.vn/wp-content/uploads/2020/08/Galaxydidong-Note-20.webp,galaxydidong,,
837,Samsung ,Galaxy Note 20 Ultra 5G 2 Sim,9.850.000 đ ,12GB,128GB,Đen ,https://galaxydidong.vn/san-pham/galaxy-note-20-ultra-5g-ram-12gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2020/08/thumb_Note20_Ultra5G.webp,galaxydidong,,
838,Samsung ,Galaxy Note 20 Ultra 5G 2 Sim,9.850.000 đ ,12GB,128GB,Trắng ,https://galaxydidong.vn/san-pham/galaxy-note-20-ultra-5g-ram-12gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2020/08/Galaxydidong-Note-20-Ultra.webp,galaxydidong,,
839,Samsung ,Galaxy Note 20 Ultra 5G 2 Sim,9.850.000 đ ,12GB,128GB,Đồng ,https://galaxydidong.vn/san-pham/galaxy-note-20-ultra-5g-ram-12gb-128gb/,https://galaxydidong.vn/wp-content/uploads/2020/08/Galaxydidong-Note-20-Ultra-5G_1.webp,galaxydidong,,
840,Samsung ,Galaxy S23 Ultra 5G,20.950.000 đ ,12GB,256GB,Tím nhạt ,https://galaxydidong.vn/san-pham/samsung-galaxy-s23-ultra-5g-ram-12gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2023/02/galaxydidong-s23-ultra-den.webp,galaxydidong,,
841,Samsung ,Galaxy S23 Ultra 5G,20.950.000 đ ,12GB,256GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-s23-ultra-5g-ram-12gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2023/02/galaxydidong-s23-ultra-tim-nhat.webp,galaxydidong,,
842,Samsung ,Galaxy S23 Ultra 5G,20.950.000 đ ,12GB,256GB,Xanh ,https://galaxydidong.vn/san-pham/samsung-galaxy-s23-ultra-5g-ram-12gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2023/02/galaxydidong-s23-ultra-xanh.webp,galaxydidong,,
843,iPhone ,13 Pro Max ,21.350.000 đ ,,512GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2022/03/600_iphone-13-pro-max-128gb-xanh-la.webp,galaxydidong,99%,
844,iPhone ,14,19.850.000 đ ,,128GB,Đen,https://galaxydidong.vn/san-pham/iphone-14-128gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-128gb-tim-galaxydidong.webp,galaxydidong,,
845,iPhone ,14,19.350.000 đ ,,128GB,Đỏ,https://galaxydidong.vn/san-pham/iphone-14-128gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-128gb-xanh-galaxydidong.webp,galaxydidong,,
846,iPhone ,14,19.850.000 đ ,,128GB,Trắng,https://galaxydidong.vn/san-pham/iphone-14-128gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-den-galaxydidong.webp,galaxydidong,,
847,iPhone ,14,20.050.000 đ ,,128GB,Xanh,https://galaxydidong.vn/san-pham/iphone-14-128gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-do-galaxydidong.webp,galaxydidong,,
848,iPhone ,14,21.850.000 đ ,,256GB,Đen,https://galaxydidong.vn/san-pham/iphone-14-256gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-128gb-tim-galaxydidong.webp,galaxydidong,,
849,iPhone ,14,21.450.000 đ ,,256GB,Đỏ,https://galaxydidong.vn/san-pham/iphone-14-256gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-128gb-xanh-galaxydidong.webp,galaxydidong,,
850,iPhone ,14,21.850.000 đ ,,256GB,Trắng,https://galaxydidong.vn/san-pham/iphone-14-256gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-den-galaxydidong.webp,galaxydidong,,
851,iPhone ,14,21.850.000 đ ,,256GB,Xanh,https://galaxydidong.vn/san-pham/iphone-14-256gb-moi/,https://galaxydidong.vn/wp-content/uploads/2022/09/iphone-14-plus-do-galaxydidong.webp,galaxydidong,,
852,iPhone ,13 Pro Max ,21.350.000 đ ,,512GB,Xanh lá,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2021/10/video-mo-hop-iphone13.webp,galaxydidong,99%,
853,iPhone ,13 Pro Max ,20.250.000 đ ,,512GB,,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2021/10/sieu-pham-mua-thu-2021-iphone-13-pro-max-co-tinh-nang-noi-bat-nao-10.webp,galaxydidong,99%,
854,iPhone ,13 Pro Max ,21.250.000 đ ,,512GB,Đen,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2021/10/ngam-mau-iphone-13-pro-voi-man-hinh-120hz-dep-long-lanh-1.webp,galaxydidong,99%,
855,iPhone ,13 Pro Max ,21.350.000 đ ,,512GB,Trắng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2021/10/images3079320_1926_cthc.webp,galaxydidong,99%,
856,iPhone ,13 Pro Max ,21.350.000 đ ,,512GB,Vàng,https://galaxydidong.vn/san-pham/iphone-13-pro-max-512gb-quoc-te-cu-99-2/,https://galaxydidong.vn/wp-content/uploads/2021/10/ip12_1280x720-800-resize.webp,galaxydidong,99%,
857,iPhone ,13 Pro Max ,18.650.000 đ ,,128GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-pro-max-128gb-quoc-te-cu-99/,https://galaxydidong.vn/wp-content/uploads/2022/03/600_iphone-13-pro-max-128gb-xanh-la.webp,galaxydidong,99%,
858,iPhone ,13 Pro Max ,19.850.000 đ ,,256GB,Xanh Dương,https://galaxydidong.vn/san-pham/iphone-13-pro-max-256gb-quoc-te-cu-99/,https://galaxydidong.vn/wp-content/uploads/2022/03/600_iphone-13-pro-max-128gb-xanh-la.webp,galaxydidong,99%,
859,OPPO ,A16 ,2.990.000 đ,3GB,32GB,Bạc,https://www.nguyenkim.com/dien-thoai-oppo-a16--32gb-bac.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/813/10051968-dien-thoai-oppo-a16--32gb-bac-1.jpg,nguyenkim,,
860,Samsung ,Galaxy Z Flip 4 5G  ,16.990.000 đ,8GB,256GB,Xanh nhạt,https://www.nguyenkim.com/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-xanh-nhat.html,https://cdn.nguyenkimmall.com/images/thumbnails/640/177/detailed/816/10052918-1.jpg,nguyenkim,,
861,Samsung,S22 Ultra  ,18.490.000 đ,8GB,128GB,Đen,https://www.nguyenkim.com/dien-thoai-samsung-s22-ultra-8gb-128gb-den.html,https://cdn.nguyenkimmall.com/images/thumbnails/640/177/detailed/787/10051338-1.jpg,nguyenkim,,
862,Nokia ,C21 Plus  ,1.790.000 đ,2GB,64GB,Xanh Thiên Thạch,https://www.nguyenkim.com/dien-thoai-nokia-c21-plus-2gb-64gb-xanh-thien-thach.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/803/10052242-dien-thoai-nokia-c21-plus-2gb-64gb-xanh-thien-thach-1.jpg,nguyenkim,,
863,Xiaomi ,Redmi 10A  ,2.590.000 đ,2GB,32GB,Xám,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-10a-2GB-32GB-xam.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/811/10052670-dien-thoai-xiaomi-redmi-10a-2GB-32GB-xam-1.jpg,nguyenkim,,
864,Realme ,10,5.990.000 đ,8GB,256GB,Đen thiên thạch,https://www.nguyenkim.com/dien-thoai-realme-10-den.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/854/10054659-dien-thoai-realme-10-8gb-256gb-den-1.jpg,nguyenkim,,
865,Samsung,A73  ,8.990.000 đ,8GB,128GB,Xanh,https://www.nguyenkim.com/dien-thoai-samsung-a73-8gb-128gb-xanh.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/796/10051820-dien-thoai-samsung-a73-6gb-128gb-xanh-1.jpg,nguyenkim,,
866,Nokia ,G11 Plus ,2.490.000 đ,,64GB,Xanh,https://www.nguyenkim.com/dien-thoai-nokia-g11-plus--64gb-xanh.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/823/10053246-dien-thoai-nokia-g11-plus--64gb-xanh-1.jpg,nguyenkim,,
867,iPhone ,13,16.890.000 đ,4GB,128GB,Xanh dương,https://www.nguyenkim.com/iphone-13-128gb-xanh-duong.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/756/dien-thoai-iphone-13-128gb-xanh-duong-1.jpg,nguyenkim,,
868,Samsung ,Galaxy A54 5G  ,8.990.000 đ,8GB,256GB,Xanh,https://www.nguyenkim.com/dien-thoai-samsung-galaxy-a54-5g-8gb-256gb-xanh.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/862/10055113-dien-thoai-samsung-galaxy-a54-5g-8gb-256gb-xanh-1_a9qc-qi.jpg,nguyenkim,,
869,iPhone ,14 Plus  ,21.890.000 đ,6GB,128GB,Xanh dương,https://www.nguyenkim.com/dien-thoai-iphone-14-plus-128gb-xanh-duong.html,https://cdn.nguyenkimmall.com/images/thumbnails/640/177/detailed/825/01-xanh.jpg,nguyenkim,,
870,Xiaomi ,Redmi 10 2022  ,3.990.000 đ,4GB,128GB,Xanh dương,https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-10-2022-4gb-128gb-xanh-duong.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/829/10052193-dien-thoai-xiaomi-redmi-10-2022-4gb-128gb-xanh-duong-1.jpg,nguyenkim,,
871,iPhone ,13,16.890.000 đ,4GB,128GB,Xanh lá,https://www.nguyenkim.com/dien-thoai-iphone-13-128gb-xanh-la.html,https://cdn.nguyenkimmall.com/images/thumbnails/600/336/detailed/788/dien-thoai-iphone-13-128gb-xanh-la-1.jpg,nguyenkim,,
872,iPhone ,14,20.150.000 đ,,512GB,Product Red,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_midnight_20220921113927.jpg,huyhoangmobile,,
873,iPhone ,14,20.050.000 đ,,512GB,Midnight,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_purple_20220921113926.jpg,huyhoangmobile,,
874,iPhone ,14,20.600.000 đ,,512GB,Blue,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-lla-913,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone14_blue_20220921113926.jpg,huyhoangmobile,,
875,iPhone ,14 Pro Max ,32.100.000 đ,,1TB,Deep Purple,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-lla-912,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_silver_20220921122741.jpg,huyhoangmobile,,
876,iPhone ,14 Pro Max ,31.700.000 đ,,1TB,Gold,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-lla-912,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_deep-purple_20220921122740.jpg,huyhoangmobile,,
877,iPhone ,14 Pro Max ,32.200.000 đ,,1TB,Silver,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-lla-912,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_space-black_20220921122740.jpg,huyhoangmobile,,
878,iPhone ,14 Pro Max ,31.600.000 đ,,1TB,Space Black,https://www.huyhoangmobile.vn/iphone/iphone-14-series/iphone-14-pro-max-lla-912,https://www.huyhoangmobile.vn/upload/images_product/sub_images/Iphone-pro-max_gold_20220921122740.jpg,huyhoangmobile,,
879,Samsung ,galaxy note 8,4.450.000 đ ,6GB,256GB,Vàng ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-8-ram-6gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2017/09/samsung-galaxy-note-8-2.webp,galaxydidong,,
880,Samsung ,galaxy note 8,4.450.000 đ ,6GB,256GB,Xanh ,https://galaxydidong.vn/san-pham/samsung-galaxy-note-8-ram-6gb-256gb/,https://galaxydidong.vn/wp-content/uploads/2017/09/samsung-galaxy-note-8-3.webp,galaxydidong,,
881,iPhone ,14 Pro ,36.250.000 đ ,,1TB,Đen,https://galaxydidong.vn/san-pham/iphone-14-pro-1tb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/apple-iphone-14-pro-galaxydidong-10.webp,galaxydidong,,
882,iPhone ,14 Pro ,36.450.000 đ ,,1TB,Trắng,https://galaxydidong.vn/san-pham/iphone-14-pro-1tb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/iPhone-14-Pro-Max-Gold-galaxydidong.webp,galaxydidong,,
883,iPhone ,14 Pro ,36.450.000 đ ,,1TB,Vàng,https://galaxydidong.vn/san-pham/iphone-14-pro-1tb-moi-vna/,https://galaxydidong.vn/wp-content/uploads/2022/09/iPhone-14-Pro-Max-Purple-galaxydidong-1.webp,galaxydidong,,
884,Samsung ,Galaxy S10,4.450.000 đ ,8GB,128GB,Đen ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-1.webp,galaxydidong,,
885,Samsung ,Galaxy S10,4.450.000 đ ,8GB,128GB,Trắng ,https://galaxydidong.vn/san-pham/samsung-galaxy-s10/,https://galaxydidong.vn/wp-content/uploads/2019/03/samsung-galaxy-s10-10.webp,galaxydidong,,
