,product_name,product_price,product_memory,product_color,product_overview,produc_url,img_url
242,Điện thoại Samsung Galaxy Z Fold4 5G 512GB,39.490.000₫,512GB,Kem,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg
243,Điện thoại Samsung Galaxy Z Fold4 5G 512GB,39.490.000₫,512GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg
244,Điện thoại Samsung Galaxy Z Fold4 5G 512GB,39.490.000₫,512GB,Xanh rêu,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg
245,Điện thoại iPhone 14 Pro Max 1TB,42.490.000₫,1TB,Tím,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 1TB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-1tb,https://cdn.tgdd.vn/Products/Images/42/289705/Slider/iphone-14-pro-max-thumb-1020x570.jpg
246,Điện thoại iPhone 14 Pro Max 1TB,42.490.000₫,1TB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 1TB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-1tb,https://cdn.tgdd.vn/Products/Images/42/289705/Slider/iphone-14-pro-max-thumb-1020x570.jpg
247,Điện thoại iPhone 14 Pro 256GB,27.990.000₫,256GB,Vàng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-256gb,https://cdn.tgdd.vn/Products/Images/42/289691/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
248,Điện thoại Samsung Galaxy S22+ 5G 256GB,17.090.000₫,256GB,Xanh lá đậm,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg
249,Điện thoại Samsung Galaxy S22+ 5G 128GB,15.790.000₫,128GB,Xanh lá đậm,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus,https://cdn.tgdd.vn/Products/Images/42/242439/Slider/Galaxy-s22+-1020x570.jpg
250,Điện thoại Samsung Galaxy S22+ 5G 128GB,15.790.000₫,128GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus,https://cdn.tgdd.vn/Products/Images/42/242439/Slider/Galaxy-s22+-1020x570.jpg
251,Điện thoại Samsung Galaxy S22+ 5G 256GB,17.090.000₫,256GB,Trắng,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg
252,Điện thoại Samsung Galaxy S23+ 5G 512GB,29.990.000₫,512GB,Tím nhạt,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg
253,Điện thoại Samsung Galaxy S23+ 5G 256GB,26.990.000₫,256GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg
254,Điện thoại Samsung Galaxy S23+ 5G 256GB,26.990.000₫,256GB,Tím nhạt,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg
255,Điện thoại Samsung Galaxy S23+ 5G 256GB,26.990.000₫,256GB,Xanh rêu,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg
256,Điện thoại Samsung Galaxy S23+ 5G 256GB,26.990.000₫,256GB,Kem,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg
257,Điện thoại Samsung Galaxy S23+ 5G 512GB,29.990.000₫,512GB,Kem,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg
258,Điện thoại Samsung Galaxy S23+ 5G 512GB,29.990.000₫,512GB,Xanh rêu,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg
259,Điện thoại Samsung Galaxy S23+ 5G 512GB,29.990.000₫,512GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg
260,Điện thoại Samsung Galaxy S22+ 5G 256GB,17.090.000₫,256GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg
261,Điện thoại iPhone 14 Pro 128GB,25.490.000₫,128GB,Vàng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-pro,https://cdn.tgdd.vn/Products/Images/42/247508/Slider/iphone-14-pro-thumb-YT-1020x570.jpg
262,Điện thoại iPhone 14 256GB,22.490.000₫,256GB,Tím nhạt,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg
263,Điện thoại iPhone 14 256GB,22.490.000₫,256GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg
264,Điện thoại iPhone 14 256GB,22.490.000₫,256GB,Vàng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg
265,Điện thoại iPhone 14 256GB,22.490.000₫,256GB,Trắng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg
266,Điện thoại iPhone 11 128GB,12.490.000₫,128GB,Đen,"  |Màn hình: IPS LCD, 6.1, Liquid Retina |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A13 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 4G |Pin, Sạc: 3110 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/iphone-11-128gb,https://cdn.tgdd.vn/Products/Images/42/210644/Slider/iphone-11-128gb638176672333284623.jpeg
267,Điện thoại iPhone 14 Plus 256GB,24.490.000₫,256GB,Xanh Dương,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
268,Điện thoại iPhone 14 Plus 256GB,24.490.000₫,256GB,Trắng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
269,Điện thoại iPhone 14 Plus 256GB,24.490.000₫,256GB,Đỏ,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
270,Điện thoại iPhone 14 Plus 256GB,24.490.000₫,256GB,Vàng,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
271,Điện thoại iPhone 14 Plus 256GB,24.490.000₫,256GB,Đen,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg
272,Điện thoại iPhone 13 256GB,19.990.000₫,256GB,Hồng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13-256gb,https://cdn.tgdd.vn/Products/Images/42/250258/Slider/RV-iphone-13-1020x570.jpg
273,Điện thoại iPhone 13 256GB,19.990.000₫,256GB,Xanh Dương,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13-256gb,https://cdn.tgdd.vn/Products/Images/42/250258/Slider/RV-iphone-13-1020x570.jpg
274,Điện thoại iPhone 13 256GB,19.990.000₫,256GB,Trắng,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13-256gb,https://cdn.tgdd.vn/Products/Images/42/250258/Slider/RV-iphone-13-1020x570.jpg
275,Điện thoại iPhone 13 256GB,19.990.000₫,256GB,Đen,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3240 mAh, 20 W",https://www.dienmayxanh.com/dien-thoai/iphone-13-256gb,https://cdn.tgdd.vn/Products/Images/42/250258/Slider/RV-iphone-13-1020x570.jpg
276,Điện thoại OPPO Reno8 T 5G 256GB,10.690.000₫,256GB,Vàng đồng,"  |Màn hình: AMOLED, 6.7, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 108 MP & Phụ 2 MP, 2 MP |Camera trước: 32 MP |Chip: Snapdragon 695 5G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 5G |Pin, Sạc: 4800 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/oppo-reno8-t-5g-256gb,https://cdn.tgdd.vn/Products/Images/42/301642/Slider/oppo-reno8-t-5g-thumb-1020x570.jpg
277,Điện thoại OPPO Reno8 5G,13.990.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 1300 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 80 W",https://www.dienmayxanh.com/dien-thoai/oppo-reno8,https://cdn.tgdd.vn/Products/Images/42/263714/Slider/oppo-reno8-thumb-YT-1020x570.jpg
278,Điện thoại Samsung Galaxy A04s,3.490.000₫,64GB,Nâu,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 5 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a04s,https://cdn.tgdd.vn/Products/Images/42/283819/Slider/samsung-galaxy-a04s637989479227805676.jpg
279,Điện thoại Samsung Galaxy A04s,3.490.000₫,64GB,Đen,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 5 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a04s,https://cdn.tgdd.vn/Products/Images/42/283819/Slider/samsung-galaxy-a04s637989479227805676.jpg
280,Điện thoại Samsung Galaxy S22 Ultra 5G 128GB,17.990.000₫,128GB,Đỏ đô,"  |Màn hình: Dynamic AMOLED 2X, 6.8, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 108 MP & Phụ 12 MP, 10 MP, 10 MP |Camera trước: 40 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 45 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-ultra,https://cdn.tgdd.vn/Products/Images/42/235838/Slider/S22-Ultra-1020x570-1.jpg
281,Điện thoại Samsung Galaxy A73 5G 128GB,10.390.000₫,128GB,Xanh lá,"  |Màn hình: Super AMOLED Plus, 6.7, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 108 MP & Phụ 12 MP, 5 MP, 5 MP |Camera trước: 32 MP |Chip: Snapdragon 778G 5G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a73,https://cdn.tgdd.vn/Products/Images/42/246195/Slider/Galaxy-A73-1020x570.jpg
282,Điện thoại Samsung Galaxy Z Fold4 5G 256GB,35.990.000₫,256GB,Xanh rêu,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4,https://cdn.tgdd.vn/Products/Images/42/250625/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg
283,Điện thoại Samsung Galaxy Z Fold4 5G 256GB,35.990.000₫,256GB,Đen,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W",https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4,https://cdn.tgdd.vn/Products/Images/42/250625/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg
